Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
1085.4441769123077	240	10544.441483969402	2380.968319654036	13256.305007697316	4444.193810472035	13992417
1130.2473990917206	250	11615.065328793235	1228.3568922253344	12952.661108172086	5326.078329984399	14624667
1174.5159964561462	260	12002.248082220845	1292.7418417010445	13641.78840832043	8591.008044211947	15234393
1217.6077873706818	270	11063.039859669883	2312.154897185152	13761.925903017143	3231.7834062356255	15842228
1261.3868730068207	280	11409.047277884796	1718.3205029077096	13201.339076089487	4334.912269833056	16459724
1305.0350654125214	290	11514.714192221634	2458.026879967344	13866.503194007813	4209.712531185105	17076353
1349.1730570793152	300	11638.224855768676	2226.7329299702383	14086.205353775547	3271.888656461565	17702873
1392.6711041927338	310	11465.302219507797	2846.772165707915	14167.625018232819	2216.8807059028954	18321057
1436.9484376907349	320	11746.708150310626	2614.4626194271314	14227.864092136548	4110.991047277487	18929790
1480.9162242412567	330	11190.290146968679	2913.5094308323323	14219.682639867202	3032.626663252678	19513882
1523.543267250061	340	12232.713041908604	2239.8767307491103	14132.04249600839	4276.647057104164	20116178
1567.1036167144775	350	11605.823360787115	2993.867860917098	14518.392016305184	3246.3121663447446	20727778
1610.5114579200745	360	12290.569506811229	2192.310467444587	14406.718356080813	3626.350954814335	21330947
1654.2545568943024	370	12405.961645673917	2920.1079498748736	14766.401953419278	2746.85165919132	21928703
1698.786687374115	380	10650.92022203047	3141.958091844868	14385.384099156792	2667.206249147741	22534210
1741.745486497879	390	10267.6496536577	4020.4841000925285	14720.229185231903	2008.7283106308382	23124600
1785.1791291236877	400	11514.74574430776	3417.02175870988	15021.469973315803	2463.2814682559097	23681328
1829.0724320411682	410	11260.468034162055	3696.3242012588876	15634.687124575401	1980.0953109968696	24246116
1871.797631263733	420	10960.011994543946	3305.2658546422126	14882.05883041051	2634.4994111430024	24815827
1915.4003562927246	430	12573.79556484259	3451.44088549067	15747.061916158696	3544.6996622605657	25409437
1959.3247640132904	440	11035.724281842944	4074.0544649410876	16233.13095223354	2007.8354825372794	25996466
2001.850551366806	450	10921.672110050753	4513.487758956936	16086.174031570386	2185.994675418133	26544249
2046.2873058319092	460	12005.014874866016	3458.342342416168	15109.031166587056	2416.2331341457484	27155562
2089.5432102680206	470	12812.541259695083	2615.348702393451	15573.59423267463	2353.245344300217	27773177
2132.705235004425	480	13127.219389557731	2569.9740912039665	15481.179818100734	2943.765113851141	28375291
2177.0434625148773	490	12683.208065217013	2653.579853908779	15406.364747141144	3896.558516252094	28988315
2220.2450845241547	500	12446.982642919764	3660.6205530883744	16133.30468993302	2361.407590461783	29606079
2263.4217689037323	510	13216.305816108013	2721.332228291523	15918.565286833342	2531.3160292756174	30205068
2306.211400270462	520	13716.772901042288	2293.1353245896134	16051.34402669195	5025.141135083226	30816732
2349.2089941501617	530	13582.221931965598	2619.8778724333883	16155.88785910133	4621.072656709504	31416523
2392.794100999832	540	13480.260456433847	2462.025702178051	16343.52980058291	5028.19297373554	32027565
2435.9999470710754	550	13340.937471433534	2675.533222947707	16299.300417740398	4884.832366199875	32655987
2478.3163628578186	560	12558.537386251865	3840.71517521955	16656.01195213739	3078.6663790031034	33252843
2521.4968740940094	570	12511.385940116865	3207.0014893132134	16049.853631067062	2085.584507181268	33842360
2564.199313402176	580	13186.936685399512	3013.69551067371	16566.44296046627	2565.362748822658	34413199
2607.1857874393463	590	12885.85733585388	3987.4078790769227	16649.60545447939	2536.388554159922	34996371
2649.7102756500244	600	11949.096370464691	3892.736790379798	16236.139869839655	3130.0898970216203	35586085
2693.171469926834	610	12642.85937321156	4064.764842593366	17061.120602186173	2832.390038416829	36176765
2736.5148298740387	620	12483.063214197442	4258.499650040686	17236.10215492332	2362.576418657132	36761912
2779.740108013153	630	13722.032041391372	2450.883494325508	16367.69986345839	3035.827502714113	37351249
2822.815929889679	640	12175.26954876639	3844.0439593594224	16492.373674638722	1866.207471226127	37940619
2865.8959004879	650	13804.757313475335	2639.0970538289475	16823.76520710407	6305.383359644657	38530334
2910.2453055381775	660	12310.781155726634	4099.103451849411	16989.064302076957	2097.3250729411175	39109233
2951.994237422943	670	12187.048692337581	4381.999206144013	16694.871506767966	1837.540779101243	39680151
2995.5296370983124	680	13138.638187121245	3636.9410941102383	16444.653240718657	2391.031046498561	40250783
3038.252737760544	690	13603.381060987023	3343.7142562610024	16676.305364760072	1393.567633534986	40832700
3081.9755549430847	700	11197.846148755294	4887.0469924772415	17050.387845589823	2507.9102049921594	41423092
3125.29395031929	710	12897.78715676546	4039.117212099907	17046.797027095436	3393.8896375415106	42010790
3167.839658975601	720	12479.55410860544	3964.9809712868714	16457.39128858921	2237.7515872069666	42586287
3211.4627089500427	730	14355.912396239568	2192.4568604935585	16574.340265154042	1862.8167307857448	43146107
3254.835366010666	740	13480.341239301299	3169.6704553509785	16795.42475780068	2142.386855893951	43723364
3297.9156997203827	750	12616.060369097642	4166.07225524355	16827.277365776426	1458.1027487850909	44305134
3342.013690471649	760	12752.233171128906	3761.4364648918763	16747.84806243055	2219.752401091427	44899073
3385.589994430542	770	12932.369056647405	2986.706852907239	16111.31827293817	2510.368767835856	45491695
3429.3432581424713	780	12385.834097603865	3941.4344880204426	16474.122607350193	1795.3211012627232	46096589
3472.946899175644	790	11659.34334068817	4650.6569475260985	16431.86616161146	2032.467742771936	46693390
3516.089193344116	800	12725.048165105925	3393.4295778440296	16357.16554117344	2205.183133190497	47267005
3559.792973279953	810	13402.635377869485	3269.1124077879617	16102.23164146858	3187.1414683635203	47856832
3602.8239283561707	820	12565.874374636762	4384.495647344521	16690.464310365143	3091.9297340657604	48425148
3646.0951120853424	830	13328.664910612786	3708.1570603247756	16979.98408563645	1524.17563058302	49001593
3689.3416182994843	840	13366.587712286659	3406.0321111527287	16401.965114933457	2997.267979632189	49556802
3732.699598312378	850	12552.126676997323	3494.612191913997	16132.621407336565	2054.760783010294	50124744
3776.0519394874573	860	13132.415142373184	2353.446074322172	15540.496227457468	2773.8495717361693	50702795
3818.925573348999	870	13366.805639615091	3630.9558287512014	16763.94770638264	2627.927977435065	51294501
3862.494901895523	880	11745.798291031386	4026.8688162777075	16266.098220202657	317.14716502916735	51856760
3905.3963947296143	890	12734.744089039057	3551.0111523143446	16795.240610476892	2072.182527553139	52406623
3948.1121191978455	900	12438.408090317598	3535.1052698122976	15879.857640097076	1576.268177864056	52990763
3991.722093105316	910	12329.740073623923	3257.9779799460857	15637.71497687028	2533.985852488525	53571868
4034.3206305503845	920	13268.672032308976	2428.354097699917	16007.390605253586	4140.146447611445	54162286
4077.5709981918335	930	13628.558438546706	2739.1901744912134	16638.27312096254	3555.0590082301756	54778829
4121.340211868286	940	13339.96248218915	3143.3905771500895	16965.11945366974	3080.5796387957294	55385902
4164.00723862648	950	12553.401302073744	3853.1630224604824	16993.906120903703	2092.2290905009327	55971939
4208.205745220184	960	12727.322041049742	3773.6081551754537	16960.661566306168	1482.9343188035452	56574178
4251.643508195877	970	13149.803374543262	3690.2858328392476	16784.384352170087	2420.8064134949614	57154382
4294.905285835266	980	12585.347112636182	3161.856698344796	15584.133857331964	1678.6510787287352	57756488
4337.996687412262	990	13372.74159780551	3485.0580158068747	16492.092695729516	2063.6928392243367	58351963
4381.720343351364	1000	11834.941336999987	3885.404612784395	16266.764145260639	2094.7436613095065	58945251
