Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
2433.773316383362	550	16163.610354813774	3658.369244777341	20846.82229285428	3075.687026051217	32746021
2478.2795453071594	560	16789.37202899154	3084.741319379966	20002.35792771375	4411.523476177956	33356054
2521.780971288681	570	16326.799268861909	3394.2888730998407	20435.82754250568	5905.759973053306	33985700
2566.011297225952	580	16714.763757006385	3304.462661614856	20008.495762723313	3175.831367453333	34605691
2610.0727808475494	590	17530.38522365534	3005.8676897410287	20217.926159285005	4579.4898485530075	35220731
2653.903753757477	600	16795.37261648661	3577.3438019267855	20205.012056736952	2984.5977043786133	35831972
2697.907876729965	610	17710.753370988863	2431.1646037033447	20079.178621724626	4917.607109908519	36460978
2740.8346931934357	620	16632.067488013345	3855.563069353429	20512.534088866334	2503.6689968344726	37082526
2784.6493792533875	630	15862.563824582561	4681.18391683129	20243.587690599205	2059.2121298438883	37687731
2828.01610827446	640	15993.401869224448	3485.605925242677	20887.05629811405	2465.5457798065977	38295185
2871.648916244507	650	16380.291494489271	3999.016155609437	20375.00130601744	3477.404175127481	38915690
2915.663681268692	660	17405.879504018674	2049.183592727449	19874.28513643356	9188.300430294721	39528177
2959.9218168258667	670	17107.66051155365	2751.553274013443	20053.505229320883	4655.752106360028	40153520
3003.5165243148804	680	17690.647486737358	1926.9825812633349	20144.13973005584	8330.101710059569	40770767
3047.661737680435	690	17388.27621924831	3197.323605086365	21263.11289472335	4216.053458562469	41389013
3091.278692007065	700	17479.289622378205	2678.4117550621913	20532.244569288912	3482.239827330186	42006144
3133.702410697937	710	18113.95521963352	1661.8506416551215	20450.85334394114	9202.626523779783	42623028
3177.766544818878	720	17255.160261620058	2921.093277722691	20053.9752326603	3860.4260173712337	43241365
3222.1945729255676	730	18259.948441936456	1314.0159078017796	20195.847241702453	13766.883950914324	43868860
3265.611903190613	740	17553.964841184206	2103.109574819997	20544.51467743047	5366.161267364536	44492002
3309.1323676109314	750	16832.67030744483	3050.272994496138	20079.681451637516	4315.512953015054	45117073
3353.528806209564	760	17849.6599783679	2135.4141162657384	19957.869180827627	4642.156123508702	45737682
3397.3385803699493	770	17434.10732671134	3092.993028157258	20475.013369431512	2194.171118737671	46352087
3441.0391075611115	780	17734.43172458248	2487.7217066360063	20578.093920258267	4441.038257879869	46964072
3484.1606929302216	790	18337.309519686416	2625.389917961118	20851.017965439012	4217.7505408264315	47567655
3528.132811307907	800	17661.26935111257	2657.519276435871	20929.804233668132	3390.3265108081882	48184799
3571.9678089618683	810	16202.715534212946	4521.321114998941	20839.921394553778	2633.59362780326	48782683
3615.3122007846832	820	15277.570815509933	5475.348687934146	21130.61820993839	1861.0607703169856	49369760
3659.1579620838165	830	15497.30480982864	4373.1684499246085	20740.110660255978	2025.0983948473106	49956483
3701.3241856098175	840	14371.155756502661	5601.698222955606	20806.073447026265	1864.9325494461305	50513656
3744.2911269664764	850	15923.108041683769	4982.53518845977	20860.428807418553	1826.8090742717186	51083869
3787.433468103409	860	15848.082829988769	4568.222583518447	20747.91914633118	3635.4225730596118	51661748
3831.2712829113007	870	17143.79816321936	3952.661293262897	21003.9361688901	3020.8341818240415	52261140
3874.198323249817	880	17059.907671477285	4228.865148650959	21340.79919123884	2335.0118992859007	52867284
3917.038159132004	890	16522.818484489355	4090.5905194808415	20409.156142286585	2235.2321182920714	53469742
3959.940325021744	900	17808.408288955485	3560.717478127693	21382.148912487115	4091.75787168399	54078577
4003.664780855179	910	16247.193534103946	3717.04174201928	21020.35527036577	3101.420199029414	54669951
4047.6001019477844	920	16817.472888454577	3698.2104863204822	21284.701148450047	2561.3367238408487	55264374
4090.3025934696198	930	15623.803738981183	4544.018459996977	20847.431376937955	2196.598264794383	55853618
4133.045691728592	940	15754.197015797958	4223.698679731793	20365.01573173059	4027.864328613492	56453841
4176.073854923248	950	15268.432133283946	4707.836769176051	20576.738201148164	3220.5634085933166	57041459
4219.067734718323	960	14270.331430863374	5334.117701788748	20312.425507210395	1699.9271622241279	57630945
4263.3156478405	970	15893.978078861053	4338.373659455916	20364.98492164013	2405.1402490029036	58208122
4306.49071764946	980	16566.624958405107	4172.641255245926	20498.829264428387	2717.4857972409245	58804060
4350.198073625565	990	15891.368811173708	4294.846261506775	21143.621992052307	3612.2571029796995	59408268
4394.215376615524	1000	16394.73817839168	4276.571284688528	20867.04123879697	3844.6886169966847	60011504
